player_name,last_first,chadwick_name,espn_name,savant_id,bbref_id,retro_id,fangraphs_id,espn_id,espn_headshot
Alex Wimmers,"Wimmers, Alex",Alex Wimmers,Alex Wimmers,592872,wimmeal01,wimma001,11394,31846,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31846.png
Mason Williams,"Williams, Mason",Mason Williams,Mason Williams,592863,willima10,willm007,11859,31848,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31848.png
Josmil Pinto,"Pinto, Josmil",Josmil Pinto,Josmil Pinto,500887,pintojo01,pintj001,6806,31851,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31851.png
Joe Wieland,"Wieland, Joe",Joe Wieland,Joe Wieland,543921,wielajo01,wielj001,6109,31856,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31856.png
Chase Whitley,"Whitley, Chase",Chase Whitley,Chase Whitley,595032,whitlch01,whitc001,10982,31858,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31858.png
Edgar Ibarra,"Ibarra, Edgar",Edgar Ibarra,Edgar Ibarra,500891,ibarred01,ibare001,5195,31859,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31859.png
Taijuan Walker,"Walker, Taijuan",Taijuan Walker,Taijuan Walker,592836,walketa01,walkt004,11836,31864,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31864.png
Tyrell Jenkins,"Jenkins, Tyrell",Tyrell Jenkins,Tyrell Jenkins,592433,jenkity01,jenkt001,11378,31865,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31865.png
Tommy Kahnle,"Kahnle, Tommy",Tommy Kahnle,Tommy Kahnle,592454,kahnlto01,kahnt001,11384,31867,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31867.png
Max Kepler,"Kepler, Max",Max Kepler,Max Kepler,596146,keplema01,keplm001,12144,31870,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31870.png
Mike Kickham,"Kickham, Mike",Mike Kickham,Mike Kickham,592464,kickhmi01,kickm001,11618,31871,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31871.png
Christian Villanueva,"Villanueva, Christian",Christian Villanueva,Christian Villanueva,570799,villach01,villc002,11738,31873,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31873.png
Nick Kingham,"Kingham, Nick",Nick Kingham,Nick Kingham,592468,kinghni01,kingn001,11694,31874,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31874.png
Yordano Ventura,"Ventura, Yordano",Yordano Ventura,Yordano Ventura,570649,ventuyo01,venty001,11855,31876,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31876.png
Vince Velasquez,"Velasquez, Vince",Vince Velasquez,Vincent Velasquez,592826,velasvi01,velav001,11189,31878,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31878.png
Ian Krol,"Krol, Ian",Ian Krol,Ian Krol,571871,krolia01,kroli001,10066,31883,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31883.png
Shawn Tolleson,"Tolleson, Shawn",Shawn Tolleson,Shawn Tolleson,474521,tollesh01,tolls002,10481,31886,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31886.png
Tyler Thornburg,"Thornburg, Tyler",Tyler Thornburg,Tyler Thornburg,592804,thornty01,thort001,10688,31887,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31887.png
Matt Magill,"Magill, Matt",Matt Magill,Matt Magill,543483,magilma01,magim001,3950,31898,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31898.png
Tyler Sturdevant,"Sturdevant, Tyler",Tyler Sturdevant,Tyler Sturdevant,573188,sturdty01,sturt002,6780,31900,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31900.png
Jefry Marte,"Marte, Jefry",Jefry Marte,Jefry Marte,527043,marteje01,martj007,5107,31901,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31901.png
Cody Stanley,"Stanley, Cody",Cody Stanley,Cody Stanley,592774,stanlco01,stanc002,10838,31906,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31906.png
Bryan Mitchell,"Mitchell, Bryan",Bryan Mitchell,Bryan Mitchell,571951,mitchbr01,mitcb001,11479,31910,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31910.png
Rob Segedin,"Segedin, Rob",Rob Segedin,Rob Segedin,574847,segedro01,seger001,11446,31923,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31923.png
Rob Scahill,"Scahill, Rob",Rob Scahill,Rob Scahill,543746,scahiro01,scahr001,9286,31925,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31925.png
Luis Sardinas,"Sardinas, Luis",Luis Sardinas,Luis Sardinas,596143,sardilu01,sardl001,13153,31927,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31927.png
Domingo Santana,"Santana, Domingo",Domingo Santana,Domingo Santana,570267,santado01,santd002,10348,31931,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31931.png
Keyvius Sampson,"Sampson, Keyvius",Keyvius Sampson,Keyvius Sampson,572102,sampske01,sampk001,10039,31932,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31932.png
Rangel Ravelo,"Ravelo, Rangel",Rangel Ravelo,Rangel Ravelo,592660,ravelra01,raver001,10839,31933,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31933.png
André Rienzo,"Rienzo, André",Andre Rienzo,Andre Rienzo,516589,rienzan01,riena001,3507,31935,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31935.png
Drew Robinson,"Robinson, Drew",Drew Robinson,Drew Robinson,592685,robindr01,robid003,11761,31938,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31938.png
Enny Romero,"Romero, Enny",Enny Romero,Enny Romero,544836,romeren01,romee002,4001,31942,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31942.png
Bruce Rondón,"Rondón, Bruce",Bruce Rondon,Bruce Rondon,541652,rondobr01,rondb001,5766,31943,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31943.png
Eddie Rosario,"Rosario, Eddie",Eddie Rosario,Eddie Rosario,592696,rosared01,rosae001,12155,31944,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31944.png
Trevor Rosenthal,"Rosenthal, Trevor",Trevor Rosenthal,Trevor Rosenthal,572096,rosentr01,roset001,10745,31945,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31945.png
Seth Rosin,"Rosin, Seth",Seth Rosin,Seth Rosin,519229,rosinse01,rosis001,10606,31946,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31946.png
Kyle Parker,"Parker, Kyle",Kyle Parker,Kyle Parker,592621,parkeky01,parkk001,11763,31953,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31953.png
Deck McGuire,"McGuire, Deck",Deck McGuire,Deck McGuire,592547,mcguide02,mcgud001,11596,31958,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31958.png
Michael Choice,"Choice, Michael",Michael Choice,Michael Choice,574831,choicmi01,choim001,11376,31959,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31959.png
Bryan Holaday,"Holaday, Bryan",Bryan Holaday,Bryan Holaday,592407,holadbr01,holab001,11287,31961,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31961.png
Jesús Sucre,"Sucre, Jesús",Jesus Sucre,Jesus Sucre,491696,sucreje01,sucrj001,5942,31964,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31964.png
Luis Jimenez,"Jimenez, Luis",Luis Jimenez,Luis Jimenez,499864,jimenlu02,jimel002,6341,31970,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31970.png
Jonathan Villar,"Villar, Jonathan",Jonathan Villar,Jonathan Villar,542340,villajo01,villj001,10071,31973,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31973.png
James Paxton,"Paxton, James",James Paxton,James Paxton,572020,paxtoja01,paxtj001,11828,31980,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31980.png
Erasmo Ramírez,"Ramírez, Erasmo",Erasmo Ramirez,Erasmo Ramirez,541640,ramirer02,ramie004,10314,31983,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31983.png
Cory Rasmus,"Rasmus, Cory",Cory Rasmus,Cory Rasmus,474284,rasmuco02,rasmc002,2413,31984,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31984.png
Chris Rusin,"Rusin, Chris",Chris Rusin,Chris Rusin,543734,rusinch01,rusic001,9895,31987,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31987.png
Jonathan Schoop,"Schoop, Jonathan",Jonathan Schoop,Jonathan Schoop,570731,schoojo01,schoj001,11265,31988,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31988.png
Joe Kelly,"Kelly, Joe",Joe Kelly,Joe Kelly,523260,kellyjo05,kellj001,9761,31992,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31992.png
Tommy Joseph,"Joseph, Tommy",Tommy Joseph,Tommy Joseph,571830,josepto01,joset001,10349,31995,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31995.png
Steve Lombardozzi,"Lombardozzi, Steve",Steve Lombardozzi,Stephen Lombardozzi,543459,lombast02,lombs002,5422,31996,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31996.png
Chris Herrmann,"Herrmann, Chris",Chris Herrmann,Chris Herrmann,543302,herrmch01,herrc001,9284,31998,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/31998.png
Brooks Raley,"Raley, Brooks",Brooks Raley,Brooks Raley,548384,raleybr01,raleb001,10061,32005,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32005.png
Eric Fryer,"Fryer, Eric",Eric Fryer,Eric Fryer,518700,fryerer01,fryee001,8145,32006,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32006.png
Trevor Bauer,"Bauer, Trevor",Trevor Bauer,Trevor Bauer,545333,bauertr01,bauet001,12703,32014,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32014.png
Andy Burns,"Burns, Andy",Andy Burns,Andy Burns,542992,burnsan01,burna003,12779,32019,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32019.png
Danny Hultzen,"Hultzen, Danny",Danny Hultzen,Danny Hultzen,543343,hultzda01,hultd001,12874,32023,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32023.png
Luis Marté,"Marté, Luis",Luis Marte,Luis Marte,606336,martelu02,martl005,14515,32024,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32024.png
Steve Delabar,"Delabar, Steve",Steve Delabar,Steve Delabar,447755,delabst01,delas001,11827,32026,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32026.png
Xavier Cedeño,"Cedeño, Xavier",Xavier Cedeno,Xavier Cedeno,458584,cedenxa01,cedex001,36,32028,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32028.png
Kelvin Herrera,"Herrera, Kelvin",Kelvin Herrera,Kelvin Herrera,516969,herreke01,herrk001,6033,32029,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32029.png
Lucas Luetge,"Luetge, Lucas",Lucas Luetge,Lucas Luetge,476595,luetglu01,luetl001,8337,32030,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32030.png
Matt West,"West, Matt",Matt West,Matt West,519411,westma03,westm002,7980,32034,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32034.png
Ariel Peña,"Peña, Ariel",Ariel Pena,Ariel Pena,516414,penaar01,penaa003,10240,32036,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32036.png
Jeff Beliveau,"Beliveau, Jeff",Jeff Beliveau,Jeff Beliveau,542924,belivje01,belij001,8504,32037,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32037.png
Tsuyoshi Wada,"Wada, Tsuyoshi",Tsuyoshi Wada,Tsuyoshi Wada,493159,wadats01,wadat001,13046,32042,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32042.png
Rafael Martín,"Martín, Rafael",Rafael Martin,Rafael Martin,514669,martira04,martr005,10258,32043,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32043.png
Jed Bradley,"Bradley, Jed",Jed Bradley,Jed Bradley,605152,bradlje01,bradj002,13166,32044,
Taylor Jungmann,"Jungmann, Taylor",Taylor Jungmann,Taylor Jungmann,543380,jungmta01,jungt001,13119,32045,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32045.png
James McCann,"McCann, James",James McCann,James McCann,543510,mccanja02,mccaj001,12859,32046,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32046.png
Munenori Kawasaki,"Kawasaki, Munenori",Munenori Kawasaki,Munenori Kawasaki,493128,kawasmu01,kawam001,13047,32047,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32047.png
Wei-Yin Chen,"Chen, Wei-Yin",Wei-Yin Chen,Wei-Yin Chen,612672,chenwe02,chenw001,13071,32048,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32048.png
Curt Casali,"Casali, Curt",Curt Casali,Curt Casali,592200,casalcu01,casac001,12510,32049,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32049.png
Robbie Ross Jr.,"Ross Jr., Robbie",Robbie Ross,Robbie Ross,543726,rossro01,rossr002,6819,32051,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32051.png
C.C. Lee,"Lee, C.C.",C. C. Lee,Chen-Chang Lee,547348,leech01,lee-c004,5177,32052,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32052.png
Norichika Aoki,"Aoki, Norichika",Nori Aoki,Nori Aoki,493114,aokino01,aokin001,13075,32053,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32053.png
Yu Darvish,"Darvish, Yu",Yu Darvish,Yu Darvish,506433,darviyu01,darvy001,13074,32055,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32055.png
Jett Bandy,"Bandy, Jett",Jett Bandy,Jett Bandy,542908,bandyje01,bandj001,12508,32056,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32056.png
Nick Greenwood,"Greenwood, Nick",Nick Greenwood,Nick Greenwood,572889,greenni02,green002,8182,32057,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32057.png
Matt Shoemaker,"Shoemaker, Matt",Matt Shoemaker,Matt Shoemaker,533167,shoemma01,shoem001,4776,32058,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32058.png
Kevin Siegrist,"Siegrist, Kevin",Kevin Siegrist,Kevin Siegrist,543779,siegrke01,siegk001,8180,32059,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32059.png
Kolten Wong,"Wong, Kolten",Kolten Wong,Kolten Wong,543939,wongko01,wongk001,12532,32061,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32061.png
Andrew Susac,"Susac, Andrew",Andrew Susac,Andrew Susac,572180,susacan01,susaa001,13132,32062,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32062.png
Adam Eaton,"Eaton, Adam",Adam Eaton,Adam Eaton,594809,eatonad02,eatoa002,11205,32068,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32068.png
Dustin Molleken,"Molleken, Dustin",Dustin Molleken,Dustin Molleken,451783,molledu01,molld001,6200,32069,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32069.png
Sean Gilmartin,"Gilmartin, Sean",Sean Gilmartin,Sean Gilmartin,543219,gilmase01,gilms001,12781,32070,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32070.png
Sam Freeman,"Freeman, Sam",Sam Freeman,Sam Freeman,518693,freemsa01,frees001,6832,32075,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32075.png
George Springer,"Springer, George",George Springer,George Springer,543807,springe01,sprig001,12856,32078,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32078.png
Yoenis Céspedes,"Céspedes, Yoenis",Yoenis Céspedes,Yoenis Cespedes,493316,cespeyo01,cespy001,13110,32080,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32080.png
Gerrit Cole,"Cole, Gerrit",Gerrit Cole,Gerrit Cole,543037,colege01,coleg001,13125,32081,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32081.png
Sonny Gray,"Gray, Sonny",Sonny Gray,Sonny Gray,543243,grayso01,grays001,12768,32082,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32082.png
Pedro Villarreal,"Villarreal, Pedro",Pedro Villarreal,Pedro Villarreal,543881,villape01,villp001,9904,32083,https://a.espncdn.com/combiner/i?img=/i/headshots/mlb/players/full/32083.png
